X,Y,CCN,REPORT_DAT,START_DATE,END_DATE,BLOCK,OFFENSE,METHOD,SHIFT,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,BID,XBLOCK,YBLOCK,LATITUDE,LONGITUDE,OBJECTID,OCTO_RECORD_ID
399468.409999996,141839.129999999,26016883,2026/02/07 16:05:53+00,2026/02/07 14:53:00+00,2026/02/07 16:05:00+00,80 - 99 BLOCK OF WEBSTER STREET NE,THEFT F/AUTO,OTHERS,DAY,5,5A,4,405,Cluster 19,009510 2,009510,Precinct 44,,399468.41,141839.13,38.9444453537,-77.0061320927,924151170,
400865.649599999,130192.654199999,26039279,2026/03/26 09:25:43+00,2026/03/26 03:48:00+00,2026/03/26 04:26:00+00,1000 - 1299 BLOCK OF MISSISSIPPI AVENUE SE,THEFT/OTHER,OTHERS,MIDNIGHT,8,8C,7,705,Cluster 39,007304 2,007304,Precinct 120,,400865.649598756,130192.654198249,38.8395293249,-76.9900290768,924151248,
404963.210000001,135409.129999999,26039615,2026/03/27 00:39:59+00,2026/03/26 21:23:00+00,2026/03/26 22:11:00+00,4310 - 4469 BLOCK OF C STREET SE,THEFT F/AUTO,OTHERS,EVENING,7,7F,6,603,Cluster 33,007703 1,007703,Precinct 103,,404963.21,135409.13,38.8865079258,-76.9427939741,924151302,
398835.469999999,142645.16,26040605,2026/03/28 23:00:55+00,2026/03/28 19:41:00+00,2026/03/28 21:46:00+00,5000 - 5099 BLOCK OF 2ND STREET NW,BURGLARY,OTHERS,EVENING,4,4D,4,407,Cluster 18,002202 1,002202,Precinct 57,,398835.47,142645.16,38.9517056847,-77.0134346644,924151303,
398010.310000002,138697.329999998,26035805,2026/03/19 14:28:08+00,2026/03/15 17:00:00+00,2026/03/18 11:00:00+00,1900 - 1999 BLOCK OF 8TH STREET NW,THEFT/OTHER,OTHERS,DAY,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,,398010.31,138697.33,38.9161409594,-77.0229427215,924151308,
397162.670000002,140314.600000001,26035846,2026/03/19 16:00:50+00,2026/03/19 15:45:00+00,,3300 - 3398 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,DAY,1,1A,3,302,Cluster 2,002900 2,002900,Precinct 41,,397162.67,140314.6,38.9307075161,-77.0327233746,924151309,
395499.25,139592.960000001,26036039,2026/03/19 23:40:06+00,2026/03/19 21:47:00+00,2026/03/19 22:23:00+00,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,EVENING,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,,395499.25,139592.96,38.9241998122,-77.0519031245,924151310,
405399.823600002,135932.652199998,26040254,2026/03/28 01:29:59+00,2026/03/27 23:41:00+00,,1 - 199 BLOCK OF 45TH STREET NE,ROBBERY,OTHERS,EVENING,7,7F,6,608,Cluster 33,007803 3,007803,Precinct 98,,405399.823554964,135932.652155576,38.8912214362,-76.9377574476,924151311,
400846.770000003,139388.379999999,26041954,2026/03/31 15:18:48+00,2026/03/31 12:50:00+00,2026/03/31 13:00:00+00,2400 - 2499 BLOCK OF 12TH STREET NE,ASSAULT W/DANGEROUS WEAPON,KNIFE,DAY,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,,400846.77,139388.38,38.922368008,-76.9902352102,924151312,
394190.579999998,142480.559999999,26042222,2026/03/31 23:18:34+00,2026/03/31 00:30:00+00,2026/03/31 15:00:00+00,4600 - 4699 BLOCK OF CONNECTICUT AVENUE NW,THEFT F/AUTO,OTHERS,EVENING,3,3F,2,203,Cluster 12,001301 4,001301,Precinct 138,,394190.58,142480.56,38.9502044849,-77.0670192877,924151313,
399831.314999998,128349.556299999,26042629,2026/04/01 20:39:20+00,2026/04/01 18:29:00+00,2026/04/01 18:35:00+00,4600 - 4699 BLOCK OF LIVINGSTON ROAD SE,ROBBERY,OTHERS,EVENING,8,8D,7,708,Cluster 39,009810 1,009810,Precinct 125,,399831.315005796,128349.556276539,38.8229262554,-77.0019425343,924151314,
400770.130000003,140681.989999998,26042661,2026/04/01 20:59:43+00,2026/04/01 20:04:00+00,2026/04/01 20:23:00+00,3600 - 3699 BLOCK OF 12TH STREET NE,THEFT/OTHER,OTHERS,EVENING,5,5B,5,504,Cluster 22,009301 2,009301,Precinct 68,,400770.13,140681.99,38.9340213208,-76.9911175566,924151315,
400846.529899999,135214.735100001,26006712,2026/01/15 16:18:30+00,2026/01/11 15:00:00+00,2026/01/11 17:40:00+00,300 - 399 BLOCK OF 12TH STREET SE,THEFT F/AUTO,OTHERS,DAY,6,6B,1,107,Cluster 26,006900 1,006900,Precinct 91,,400846.529854739,135214.73509891,38.8847703439,-76.9902431236,924151367,
403763.479999997,139365.760000002,26010056,2026/01/22 17:11:35+00,2026/01/21 03:00:00+00,2026/01/21 21:00:00+00,3279 - 3499 BLOCK OF FORT LINCOLN DRIVE NE,THEFT F/AUTO,OTHERS,DAY,5,5C,5,503,Cluster 24,009000 3,009000,Precinct 139,,403763.48,139365.76,38.9221565889,-76.9566003952,924151368,
405127.159999996,137046.300000001,26010618,2026/01/24 02:56:07+00,2026/01/23 21:06:00+00,2026/01/23 22:12:00+00,4200 - 4399 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,MOTOR VEHICLE THEFT,OTHERS,EVENING,7,7C,6,602,Cluster 31,007809 2,007809,Precinct 94,,405127.16,137046.3,38.9012552122,-76.9408920666,924151369,
401480.899999999,136535.43,26010812,2026/01/24 03:02:42+00,2026/01/24 02:19:00+00,2026/01/24 03:02:00+00,1500 - 1599 BLOCK OF F STREET NE,MOTOR VEHICLE THEFT,OTHERS,EVENING,7,7D,5,507,Cluster 25,007901 3,007901,Precinct 81,,401480.9,136535.43,38.8966668167,-76.9829286968,924151370,
398099.299999997,137916.59,26011025,2026/01/24 19:05:42+00,2026/01/24 16:23:00+00,2026/01/24 17:30:00+00,1400 - 1499 BLOCK OF 7TH STREET NW,THEFT/OTHER,OTHERS,DAY,2,2G,3,307,Cluster 7,004901 2,004901,Precinct 18,,398099.3,137916.59,38.9091079868,-77.0219144344,924151371,
399080.060000002,138057.649999999,26012635,2026/01/29 13:45:54+00,2026/01/07 19:20:00+00,2026/01/17 13:33:00+00,1 - 99 BLOCK OF BATES STREET NW,THEFT F/AUTO,OTHERS,DAY,5,5E,3,308,Cluster 21,004600 1,004600,Precinct 19,,399080.06,138057.65,38.9103802773,-77.0106067892,924151451,
400930.234999999,135140.7949,26017078,2026/02/08 00:27:47+00,2026/02/06 18:00:00+00,2026/02/06 18:40:00+00,1200 - 1299 BLOCK OF D STREET SE,THEFT F/AUTO,OTHERS,EVENING,6,6B,1,107,Cluster 26,006900 1,006900,Precinct 91,,400930.235006816,135140.794906841,38.8841041777,-76.9892784606,924151452,
401416.776100002,133378.4945,26019539,2026/02/13 16:42:20+00,2026/02/08 23:00:00+00,2026/02/09 10:30:00+00,1400 - 1599 BLOCK OF S STREET SE,THEFT/OTHER,OTHERS,DAY,8,8A,6,607,Cluster 34,007601 5,007601,Precinct 140,,401416.776095268,133378.494521206,38.8682280286,-76.9836744032,924151453,
401480.899999999,136535.43,26021086,2026/02/16 23:43:02+00,2026/02/16 21:46:00+00,,1500 - 1599 BLOCK OF F STREET NE,MOTOR VEHICLE THEFT,OTHERS,EVENING,7,7D,5,507,Cluster 25,007901 3,007901,Precinct 81,,401480.9,136535.43,38.8966668167,-76.9829286968,924151454,
398992.087399997,132978.386500001,26003334,2026/01/08 16:11:57+00,2026/01/08 03:00:00+00,2026/01/08 16:00:00+00,1 - 99 BLOCK OF V STREET SW,MOTOR VEHICLE THEFT,OTHERS,DAY,6,6D,1,105,Cluster 9,006400 2,006400,Precinct 127,CAPITOL RIVERFRONT,398992.087421018,132978.386488835,38.8646242547,-77.0116136513,924151478,
396307.960000001,137321.649999999,26008287,2026/01/18 22:16:49+00,2026/01/18 05:00:00+00,,1800 - 1899 BLOCK OF L STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,GOLDEN TRIANGLE,396307.96,137321.65,38.9037428616,-77.042564784,924151479,
400807.560000002,132865.289999999,26011737,2026/01/26 22:46:52+00,2026/01/26 22:15:00+00,2026/01/26 22:40:00+00,2228 - 2299 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,THEFT F/AUTO,OTHERS,EVENING,8,8A,7,701,Cluster 28,007503 1,007503,Precinct 114,ANACOSTIA,400807.56,132865.29,38.8636056414,-76.9906950399,924151480,
399952.659999996,134206.09,26012019,2026/01/28 00:23:05+00,2026/01/27 20:50:00+00,2026/01/27 21:00:00+00,1200 - 1299 BLOCK OF 4TH STREET SE,THEFT/OTHER,OTHERS,EVENING,8,8F,1,106,Cluster 27,007201 2,007201,Precinct 131,CAPITOL RIVERFRONT,399952.66,134206.09,38.8756844819,-77.0005455587,924151481,
404752.75,133013.609999999,26012748,2026/01/29 20:02:37+00,2026/01/29 19:15:00+00,2026/01/29 19:54:00+00,4023 - 4051 BLOCK OF SOUTHERN AVENUE SE,THEFT F/AUTO,OTHERS,EVENING,7,7B,6,605,Cluster 34,009902 2,009902,Precinct 110,,404752.75,133013.61,38.864929298,-76.9452363019,924151482,
405441.330200002,136006.7764,26013116,2026/01/30 17:16:07+00,2026/01/30 15:59:00+00,2026/01/30 16:37:00+00,4500 - 4599 BLOCK OF BLAINE STREET NE,THEFT F/AUTO,OTHERS,DAY,7,7F,6,608,Cluster 33,007803 3,007803,Precinct 98,,405441.330211002,136006.776411645,38.891888919,-76.9372784228,924151483,
398227.07,134827.82,26015414,2026/02/04 18:57:53+00,2026/02/04 17:45:00+00,2026/02/04 18:00:00+00,527 - 626 BLOCK OF G STREET SW,THEFT F/AUTO,OTHERS,DAY,6,6D,1,103,Cluster 9,010202 2,010202,Precinct 142,SOUTHWEST,398227.07,134827.82,38.8812834836,-77.0204333179,924151484,
398132.039999999,141392.539999999,26017267,2026/02/08 16:38:25+00,2026/02/08 14:51:00+00,2026/02/08 15:24:00+00,4000 - 4099 BLOCK OF 7TH STREET NW,THEFT F/AUTO,OTHERS,DAY,4,4C,4,407,Cluster 18,002400 4,002400,Precinct 45,,398132.04,141392.54,38.9404205175,-77.0215464122,924151485,
397700.460000001,136611.23,26018653,2026/02/11 19:14:11+00,2026/02/11 17:05:00+00,2026/02/11 17:16:00+00,1000 - 1099 BLOCK OF F STREET NW,THEFT/OTHER,OTHERS,DAY,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,DOWNTOWN,397700.46,136611.23,38.8973478904,-77.0265085554,924151486,
398597.990000002,138057.82,26030537,2026/03/08 21:56:39+00,2026/03/08 20:31:00+00,2026/03/08 20:37:00+00,1500 - 1599 BLOCK OF 4TH STREET NW,THEFT/OTHER,OTHERS,EVENING,5,5E,3,308,Cluster 21,004600 2,004600,Precinct 19,,398597.99,138057.82,38.910381172,-77.0161649942,924151487,
400335.109999999,131003.329999998,26030742,2026/03/09 05:38:39+00,2026/03/09 05:07:00+00,2026/03/09 05:36:00+00,2730 - 2899 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,THEFT/OTHER,OTHERS,MIDNIGHT,8,8C,7,707,Cluster 39,010400 3,010400,Precinct 123,,400335.11,131003.33,38.8468326159,-76.9961396645,924151488,
404308.619999997,136189.84,26030880,2026/03/09 17:18:36+00,2026/03/09 15:03:00+00,2026/03/09 17:00:00+00,3900 - 3928 BLOCK OF MINNESOTA AVENUE NE,ASSAULT W/DANGEROUS WEAPON,GUN,DAY,7,7F,6,603,Cluster 32,009603 2,009603,Precinct 102,,404308.62,136189.84,38.8935443043,-76.95033389,924151489,
392810.170000002,143050.379999999,26031316,2026/03/10 12:27:45+00,2026/03/08 17:00:00+00,2026/03/08 19:00:00+00,5000 - 5099 BLOCK OF WISCONSIN AVENUE NW,THEFT F/AUTO,OTHERS,DAY,3,3E,2,202,Cluster 11,001004 1,001004,Precinct 31,FRIENDSHIP HEIGHTS,392810.17,143050.38,38.955327361,-77.0829500948,924151490,
397162.439999998,141156.190000001,26032154,2026/03/12 00:04:40+00,2026/03/11 22:58:00+00,2026/03/11 22:59:00+00,3800 - 3899 BLOCK OF 14TH STREET NW,SEX ABUSE,OTHERS,EVENING,4,4C,4,404,Cluster 18,002504 2,002504,Precinct 47,,397162.44,141156.19,38.9382888111,-77.0327295072,924151491,
399898.710000001,142770.5,26032710,2026/03/13 02:35:52+00,2026/03/13 00:06:00+00,2026/03/13 00:51:00+00,5100 - 5198 BLOCK OF 3RD STREET NE,THEFT/OTHER,OTHERS,EVENING,5,5A,4,406,Cluster 19,009508 3,009508,Precinct 66,,399898.71,142770.5,38.9528355473,-77.0011685562,924151492,
402817.799999997,132471.609999999,26034756,2026/03/17 14:41:54+00,2026/03/17 12:27:00+00,2026/03/17 13:28:00+00,2721 - 2899 BLOCK OF MARION BARRY AVENUE SE,THEFT/OTHER,OTHERS,DAY,7,7B,6,606,Cluster 35,007604 3,007604,Precinct 113,,402817.8,132471.61,38.8600550644,-76.9675340373,924151493,
399038.870899998,129495.427099999,26022102,2026/02/19 02:41:56+00,2026/02/18 23:29:00+00,2026/02/18 23:42:00+00,3900 - 3999 BLOCK OF 2ND STREET SW,THEFT/OTHER,OTHERS,EVENING,8,8D,7,708,Cluster 39,009807 1,009807,Precinct 124,,399038.870941061,129495.427125602,38.8332482867,-77.0110697227,924151499,
400930.57,136784.23,26022475,2026/02/19 20:14:38+00,2026/02/19 19:32:00+00,2026/02/19 19:55:00+00,1200 - 1299 BLOCK OF G STREET NE,THEFT F/AUTO,OTHERS,EVENING,6,6A,1,104,Cluster 25,008402 1,008402,Precinct 82,,400930.57,136784.23,38.898908852,-76.9892723737,924151500,
398585.75,142945.670000002,26024728,2026/02/24 18:49:12+00,2026/02/24 18:28:00+00,2026/02/24 18:35:00+00,300 - 309 BLOCK OF INGRAHAM STREET NW,THEFT F/AUTO,OTHERS,DAY,4,4D,4,403,Cluster 18,002102 5,002102,Precinct 57,,398585.75,142945.67,38.954412393,-77.0163161925,924151501,
399162.789999999,137319.699999999,26025942,2026/02/27 04:51:02+00,2026/02/24 20:00:00+00,2026/02/26 14:30:00+00,1 - 39 BLOCK OF L STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,6,6E,1,102,Cluster 8,004704 1,004704,Precinct 1,,399162.79,137319.7,38.9037326504,-77.0096520234,924151502,
401388.659999996,137908.699999999,26028520,2026/03/04 17:35:22+00,2026/03/04 15:50:00+00,,1200 - 1299 BLOCK OF SIMMS PLACE NE,THEFT/OTHER,OTHERS,DAY,5,5D,5,506,Cluster 23,008804 2,008804,Precinct 78,,401388.66,137908.7,38.9090378691,-76.9839892311,924151503,
397752.960000001,145718.530000001,26035360,2026/03/18 16:42:40+00,2026/03/18 16:05:00+00,2026/03/18 16:15:00+00,809 - 1099 BLOCK OF GERANIUM STREET NW,THEFT F/AUTO,OTHERS,DAY,4,4B,4,401,Cluster 17,010300 2,010300,Precinct 63,,397752.96,145718.53,38.9793892566,-77.0259331724,924151529,
397633.43,144615.420000002,26036518,2026/03/20 21:16:48+00,2026/03/20 20:43:00+00,2026/03/20 21:15:00+00,6500 - 6599 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,EVENING,4,4A,4,402,Cluster 17,001804 2,001804,Precinct 61,,397633.43,144615.42,38.9694518736,-77.027308864,924151530,
400643.560000002,138931.920000002,26004483,2026/01/11 00:48:33+00,2026/01/10 20:33:00+00,2026/01/10 21:43:00+00,901 - 1098 BLOCK OF BRENTWOOD ROAD NE,THEFT/OTHER,OTHERS,EVENING,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,,400643.56,138931.92,38.9182562402,-76.992579017,924151568,
400331.590000004,135045.75,26007095,2026/01/16 06:16:56+00,2026/01/16 03:17:00+00,2026/01/16 05:31:00+00,400 - 499 BLOCK OF 7TH STREET SE,ROBBERY,GUN,MIDNIGHT,6,6B,1,106,Cluster 26,007000 2,007000,Precinct 90,CAPITOL HILL,400331.59,135045.75,38.8832484062,-76.996178264,924151569,
400686.469999999,136784.379999999,26008277,2026/01/18 19:01:59+00,2025/12/18 05:01:00+00,2025/12/18 07:09:00+00,1000 - 1099 BLOCK OF G STREET NE,THEFT F/AUTO,OTHERS,DAY,6,6A,1,104,Cluster 25,008402 2,008402,Precinct 82,,400686.47,136784.38,38.8989104278,-76.9920863623,924151570,
398185.530000001,136610.530000001,26010346,2026/01/23 11:34:41+00,2026/01/23 02:59:00+00,2026/01/23 02:59:00+00,600 - 699 BLOCK OF F STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,DOWNTOWN,398185.53,136610.53,38.8973427196,-77.0209167811,924151571,
397162.060000002,140182.43,26010530,2026/01/23 20:01:10+00,2026/01/23 17:44:00+00,2026/01/23 18:14:00+00,3100 - 3299 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,,397162.06,140182.43,38.9295168861,-77.0327298633,924151572,
397610.039999999,138469.93,26010886,2026/01/24 09:37:07+00,2026/01/24 07:01:00+00,2026/01/24 08:10:00+00,1100 - 1199 BLOCK OF S STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 137,,397610.04,138469.93,38.914091467,-77.0275573639,924151573,
398098.850000001,136808.920000002,26012924,2026/01/30 02:06:27+00,2026/01/29 21:00:00+00,2026/01/30 01:20:00+00,700 - 799 BLOCK OF 7TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2C,1,101,Cluster 8,005802 5,005802,Precinct 129,DOWNTOWN,398098.85,136808.92,38.8991297051,-77.0219165566,924151574,
397694.829999998,146283.34,26015881,2026/02/05 19:38:49+00,2026/02/05 16:20:00+00,2026/02/05 17:15:00+00,7816 - 7899 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,DAY,4,4A,4,401,Cluster 16,001600 1,001600,Precinct 62,,397694.83,146283.34,38.9844770368,-77.0266059526,924151575,
401745.170000002,133378.719999999,26016841,2026/02/07 12:09:21+00,2026/02/07 11:06:00+00,2026/02/07 12:00:00+00,1700 - 1799 BLOCK OF S STREET SE,MOTOR VEHICLE THEFT,OTHERS,DAY,8,8A,6,607,Cluster 34,007601 4,007601,Precinct 133,,401745.17,133378.72,38.8682294695,-76.9798902998,924151576,
397229.130000003,138792.68,26029979,2026/03/07 21:26:09+00,2026/03/07 17:27:00+00,2026/03/07 18:03:00+00,14TH STREET NW AND U STREET NW,THEFT/OTHER,OTHERS,EVENING,2,1B,3,305,Cluster 3,004402 1,004402,Precinct 141,,397229.13001138,138792.67999823,38.9169977879,-77.0319507375,924151595,
397162.060000002,140182.43,26030094,2026/03/07 22:28:33+00,2026/03/07 21:20:00+00,2026/03/07 21:30:00+00,3100 - 3299 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,,397162.06,140182.43,38.9295168861,-77.0327298633,924151596,
401901.490000002,133068.07,26032020,2026/03/11 19:12:48+00,2026/03/11 18:21:00+00,,1800 - 1932 BLOCK OF MARION BARRY AVENUE SE,THEFT/OTHER,OTHERS,EVENING,8,8A,7,701,Cluster 28,007504 2,007504,Precinct 114,,401901.49,133068.07,38.8654306827,-76.9780898742,924151597,
398010.200000003,138551.809999999,26033325,2026/03/14 07:42:40+00,2026/03/14 06:47:00+00,2026/03/14 07:30:00+00,1800 - 1899 BLOCK OF 8TH STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,,398010.2,138551.81,38.9148300665,-77.0229435682,924151598,
397228.689999998,138099.989999998,26035537,2026/03/19 21:28:35+00,2026/03/18 21:48:00+00,2026/03/18 22:34:00+00,1517 - 1599 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2F,2,208,Cluster 7,005202 1,005202,Precinct 16,,397228.69,138099.99,38.9107578028,-77.0319530155,924151599,
401469.140000001,137323.219999999,26018980,2026/02/12 13:51:09+00,2026/02/12 04:00:00+00,2026/02/12 12:10:00+00,1400 - 1498 BLOCK OF HOLBROOK STREET NE,MOTOR VEHICLE THEFT,OTHERS,DAY,5,5D,5,506,Cluster 23,008802 1,008802,Precinct 77,,401469.14,137323.22,38.9037635308,-76.9830625771,924151600,
393830.219999999,144526.760000002,26019502,2026/02/13 12:46:47+00,2026/02/07 23:48:00+00,2026/02/08 01:00:00+00,3400 - 3599 BLOCK OF QUESADA STREET NW,THEFT/OTHER,OTHERS,DAY,3,3/4G,2,201,Cluster 10,001401 2,001401,Precinct 50,,393830.22,144526.76,38.9686347191,-77.0711949215,924151601,
400229.740000002,129046.280000001,26036588,2026/03/21 01:46:32+00,2026/03/20 23:17:00+00,2026/03/21 00:11:00+00,600 - 718 BLOCK OF CHESAPEAKE STREET SE,THEFT/OTHER,OTHERS,EVENING,8,8E,7,706,Cluster 39,009811 3,009811,Precinct 125,,400229.74,129046.28,38.8292026565,-76.9973541389,924151622,
399823.18,137620.010000002,26037014,2026/03/22 02:12:29+00,2026/03/21 19:34:00+00,2026/03/21 21:01:00+00,1200 - 1299 BLOCK OF 3RD STREET NE,MOTOR VEHICLE THEFT,OTHERS,EVENING,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,NOMA,399823.18,137620.01,38.906438329,-77.0020385991,924151623,
402239.990000002,137071.120000001,26037492,2026/03/22 19:17:53+00,2026/03/20 22:30:00+00,2026/03/22 17:00:00+00,800 - 899 BLOCK OF 21ST STREET NE,MOTOR VEHICLE THEFT,OTHERS,EVENING,5,5D,5,507,Cluster 23,008904 2,008904,Precinct 79,,402239.99,137071.12,38.9014908984,-76.9741764233,924151624,
397228.310000002,137253.239999998,26022311,2026/02/20 05:44:09+00,2026/02/19 09:31:00+00,2026/02/19 10:38:00+00,1000 - 1099 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,2,2C,2,207,Cluster 8,010100 3,010100,Precinct 129,DOWNTOWN,397228.31,137253.24,38.9031299841,-77.0319539795,924151669,
405836.969999999,136773.199999999,26022821,2026/02/20 19:06:54+00,2026/02/14 20:00:00+00,2026/02/15 11:30:00+00,4800 - 4899 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,THEFT F/AUTO,OTHERS,DAY,7,7C,6,602,Cluster 31,007804 1,007804,Precinct 98,,405836.97,136773.2,38.8987906035,-76.932711419,924151670,
397868.68,141140.379999999,26025935,2026/02/27 04:46:38+00,2026/02/27 03:01:00+00,2026/02/27 04:47:00+00,3800 - 3899 BLOCK OF GEORGIA AVENUE NW,ASSAULT W/DANGEROUS WEAPON,GUN,MIDNIGHT,4,4C,4,407,Cluster 18,002400 1,002400,Precinct 45,,397868.68,141140.38,38.938148387,-77.024583415,924151739,
399517.539999999,138221.84,26420600,2026/02/11 18:31:00+00,2026/01/22 16:55:00+00,2026/01/22 16:55:00+00,100 - 199 BLOCK OF QUINCY PLACE NE,THEFT/OTHER,OTHERS,DAY,5,5F,5,502,Cluster 21,008701 1,008701,Precinct 75,,399517.54,138221.84,38.9118597058,-77.0055628168,924151743,
399074.100000001,137856.300000001,26420716,2026/02/19 15:01:01+00,2026/02/17 01:14:00+00,2026/02/17 01:15:00+00,1 - 99 BLOCK OF O STREET NW,THEFT/OTHER,OTHERS,DAY,5,5E,3,308,Cluster 21,004600 1,004600,Precinct 19,,399074.1,137856.3,38.9085664412,-77.0106752357,924151744,
397824.259999998,139076.399999999,26420783,2026/02/25 16:46:49+00,2026/01/16 10:00:00+00,2026/02/24 10:10:00+00,944 - 967 BLOCK OF FLORIDA AVENUE NW,THEFT F/AUTO,OTHERS,DAY,1,1B,3,305,Cluster 3,003500 2,003500,Precinct 37,,397824.26,139076.4,38.9195553057,-77.0250892284,924151745,
399778.82,137532.050000001,26420870,2026/03/05 01:33:09+00,2026/03/02 16:47:00+00,2026/03/02 16:58:00+00,201 - 299 BLOCK OF M STREET NE,THEFT/OTHER,OTHERS,EVENING,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,NOMA,399778.82,137532.05,38.9056459446,-77.0025500075,924151746,
398099.07,137783.09,26421122,2026/03/24 20:01:15+00,2026/03/06 23:07:00+00,2026/03/06 23:07:00+00,1300 - 1399 BLOCK OF 7TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2G,3,308,Cluster 7,004802 2,004802,Precinct 18,,398099.07,137783.09,38.9079053723,-77.0219167167,924151747,
398264.840000004,141452.199999999,26421298,2026/04/04 16:00:39+00,2026/04/04 00:35:00+00,2026/04/04 00:36:00+00,500 - 599 BLOCK OF TAYLOR STREET NW,THEFT/OTHER,OTHERS,DAY,4,4C,4,407,Cluster 18,002400 4,002400,Precinct 45,,398264.84,141452.2,38.9409582245,-77.0200147512,924151748,
399855.053099997,131051.567299999,26033105,2026/03/13 22:09:35+00,2026/03/13 21:03:00+00,2026/03/13 22:09:00+00,400 - 499 BLOCK OF NEWCOMB STREET SE,BURGLARY,OTHERS,EVENING,8,8C,7,707,Cluster 39,010400 2,010400,Precinct 123,,399855.053149818,131051.567287047,38.8472672105,-77.0016697409,924151835,
401605.880000003,136018.27,26034839,2026/03/17 17:58:46+00,2026/03/17 08:00:00+00,2026/03/17 10:00:00+00,1600 - 1699 BLOCK OF CONSTITUTION AVENUE NE,SEX ABUSE,OTHERS,DAY,7,7D,1,108,Cluster 25,008002 2,008002,Precinct 86,,401605.88,136018.27,38.89200783,-76.9814891795,924151836,
396455.479999997,139555.850000001,26035872,2026/03/19 17:10:14+00,2026/03/19 16:45:00+00,,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,THEFT/OTHER,OTHERS,DAY,1,1C,3,303,Cluster 1,003901 2,003901,Precinct 35,ADAMS MORGAN,396455.48,139555.85,38.9238698908,-77.0408755892,924151837,
402240.409999996,137276.370000001,26027782,2026/03/03 00:44:21+00,2026/02/28 01:45:00+00,2026/02/28 02:00:00+00,900 - 999 BLOCK OF 21ST STREET NE,ROBBERY,GUN,EVENING,5,5D,5,507,Cluster 23,008904 2,008904,Precinct 79,,402240.41,137276.37,38.903339862,-76.9741709118,924152086,
399283.189999998,134605.960000001,26019021,2026/02/12 15:23:01+00,2026/02/12 14:54:00+00,2026/02/12 15:20:00+00,1 - 69 BLOCK OF I STREET SE,THEFT/OTHER,OTHERS,DAY,6,8F,1,106,Cluster 27,007202 2,007202,Precinct 131,CAPITOL RIVERFRONT,399283.19,134605.96,38.8792863775,-77.0082611251,924152124,
397564.060000002,136801.670000002,26020126,2026/02/14 18:44:21+00,2026/02/14 17:16:00+00,2026/02/14 17:50:00+00,700 - 799 BLOCK OF 12TH STREET NW,MOTOR VEHICLE THEFT,OTHERS,DAY,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,DOWNTOWN,397564.06,136801.67,38.8990630752,-77.0280816177,924152125,
397699.990000002,136718.620000001,26028284,2026/03/04 02:11:56+00,2026/03/04 01:47:00+00,2026/03/04 02:11:00+00,1000 - 1099 BLOCK OF G STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,DOWNTOWN,397699.99,136718.62,38.8983152971,-77.026514333,924152136,
